# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
603000 0 0 2.08 7.36
604000 0 0 2.68 7.36
605000 0 0 2.08 7.08
606000 0 0 2.12 7.24
607000 0 0 2.32 7.32
608000 0 0.04 2.48 7.28
609000 0 0 2.04 7.12
610000 0 0 2.12 7.24
611000 0 0 2.68 7.28
612000 0 0 2 6.92
613000 0 0 2.28 7
614000 0 0 2 7.16
615000 0 0 2.12 7.12
616000 0 0.04 2.44 7.2
617000 0 0 2.8 7.24
618000 0 0 2.2 7.44
619000 0 0 2.32 7.16
620000 0 0.04 2.32 7.56
621000 0 0 2.2 7.16
622000 0 0 2.36 7.04
623000 0 0 2.36 6.68
624000 0 0 2.12 6.96
625000 0 0 2 7.4
626000 0 0 1.92 7.16
627000 0 0 2.16 7.04
628000 0 0 2.08 7.12
629000 0 0 2.24 7.16
630000 0 0 2.04 6.96
631000 0 0 2.52 7.08
632000 0 0 2.24 7.2
633000 0 0 2.44 7.12
634000 0 0 2.52 7.28
635000 0 0 2.08 7.08
636000 0 0 2 7.44
637000 0 0 2.04 7.56
638000 0 0 2.32 7.04
639000 0 0 2.04 6.84
640000 0 0 2.52 7.28
641000 0 0 2.2 7.24
642000 0 0 2.72 7.4
643000 0 0 2.2 7.04
644000 0 0 2 7.04
645000 0 0 2.12 7.2
646000 0 0 2.24 6.96
647000 0 0 2.12 7.16
648000 0 0 2.36 7.28
649000 0 0 2.16 7.04
650000 0 0 2.44 7.32
651000 0 0 1.76 7.24
652000 0 0 2.32 7.16
653000 0 0 2.32 6.6
654000 0 0 2.04 7.12
655000 0 0 2.48 7.24
656000 0 0 2.44 6.96
657000 0 0 2.52 7
658000 0 0 2.48 7.6
659000 0 0 2.56 7.44
660000 0 0 2.16 7.16
661000 0 0 2.32 7.44
662000 0 0 2.64 7.16
663000 0 0 2.44 7.12
664000 0 0.08 2.24 7.2
665000 0 0 2.44 7.32
666000 0 0 2.36 7.2
667000 0 0 2.24 7.24
668000 0 0 2.24 7.12
669000 0 0 2.64 7.12
670000 0 0 2.56 7.84
671000 0 0 1.84 7.24
