# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
7770000 0 0 2.96 6.28
7780000 0 0.04 2.44 6.28
7790000 0 0.08 2.32 6.36
7800000 0 0.12 3.12 6.48
7810000 0 0.2 2.64 6.36
7820000 0 0.12 2.72 6.36
7830000 0 0.24 2.72 6.76
7840000 0 0.2 2.8 6.08
7850000 0 0.2 2.92 7.16
7860000 0 0.08 2.28 6.6
7870000 0 0.16 2.68 6.56
7880000 0 0.12 2.56 6.6
7890000 0 0.12 2.36 6.36
7900000 0 0.24 2.32 6.24
7910000 0 0.28 2.96 6.4
7920000 0 0.16 2.56 6.36
7930000 0 0.16 2.36 5.96
7940000 0 0.08 2.6 6.92
7950000 0 0.16 2.8 6.96
7960000 0 0.04 2.72 6.44
7970000 0 0.08 2.64 6.36
7980000 0 0.16 2.48 6.36
7990000 0 0.2 2.64 6.6
8000000 0 0.08 2.72 6.48
8010000 0 0.16 2.92 6.32
8020000 0 0.2 2.76 6.24
8030000 0 0.2 2.72 6.16
8040000 0 0.16 2.48 6.68
8050000 0 0.12 2.56 6.44
8060000 0 0.12 2.72 6.32
8070000 0 0.12 2.76 6.16
8080000 0 0.16 2.8 6.4
8090000 0 0.08 2.72 6.56
8100000 0 0.12 2.4 6.64
8110000 0 0.2 2.84 6.92
8120000 0 0.04 2.48 6
8130000 0 0.08 2.72 6.36
8140000 0 0 2.8 6.44
8150000 0 0.2 2.52 6.64
8160000 0 0.16 2.52 6.2
8170000 0 0.2 2.8 6.88
8180000 0 0.16 2.72 6.6
8190000 0 0.08 2.52 6.68
8200000 0 0.24 2.96 6.32
8210000 0 0.04 2.68 6.76
8220000 0 0.2 2.6 6.88
8230000 0 0.12 2.44 6.36
8240000 0 0.24 2.44 6.84
8250000 0 0.12 2.6 6.88
8260000 0 0.08 2.56 6.28
8270000 0 0.04 2.88 6.68
8280000 0 0.08 2.92 6.56
8290000 0 0.24 3.04 6.56
8300000 0 0.04 2.76 6.08
8310000 0 0.2 2.52 6.2
8320000 0 0.12 2.52 6.84
8330000 0 0.12 2.6 6.4
8340000 0 0.2 2.6 6.96
8350000 0 0.12 2.2 6.4
8360000 0 0.24 2.4 6.68
8370000 0 0.16 2.12 6.24
8380000 0 0.12 2.64 6.56
8390000 0 0.08 2.68 6.32
8400000 0 0.16 2.6 6.8
8410000 0 0.08 2.48 6.32
8420000 0 0.16 2.64 6.88
8430000 0 0.28 2.4 6.88
8440000 0 0.16 2.48 6.64
8450000 0 0.2 2.64 6.28
8460000 0 0.08 2.52 6.72
8470000 0 0.2 2.44 6.36
8480000 0 0.12 2.6 6.2
8490000 0 0.12 2.68 6
8500000 0 0.12 2 6.28
8510000 0 0.12 2.68 6.44
8520000 0 0.04 2.6 6.76
8530000 0 0.04 2.52 6.96
8540000 0 0.16 3.04 5.84
8550000 0 0.16 2.28 6.4
8560000 0 0.28 2.72 6.96
8570000 0 0.16 2.84 6.6
8580000 0 0.08 3.12 6.64
8590000 0 0.08 2.4 6.4
8600000 0 0.2 3.16 6.24
8610000 0 0.12 2.56 6.4
8620000 0 0 2.56 6.16
8630000 0 0.2 2.8 6.92
8640000 0 0.08 2.4 6.04
8650000 0 0.24 2.88 6.52
8660000 0 0.12 2.64 6.32
8670000 0 0.32 2.44 6.6
8680000 0 0.12 2.44 6.6
8690000 0 0.12 2.32 6.2
8700000 0 0.08 2.88 6.36
8710000 0 0.24 2.56 6.72
8720000 0 0.12 2.76 6.68
8730000 0 0.16 2.56 6.4
8740000 0 0.16 2.56 6.56
8750000 0 0.08 2.6 6.04
8760000 0 0.2 2.4 6.4
8770000 0 0.16 2.72 6.28
8780000 0 0.12 2.4 6.48
8790000 0 0.24 2.6 6.84
8800000 0 0.04 2.36 6.04
8810000 0 0.2 2.72 6.44
8820000 0 0.08 2.4 6.6
8830000 0 0.36 2.68 6.88
8840000 0 0.08 2.88 6.6
8850000 0 0.12 2.36 6.16
8860000 0 0.12 3 6.32
8870000 0 0.2 2.52 6.52
8880000 0 0.2 2.6 6.92
8890000 0 0.2 2.28 6.04
8900000 0 0.2 2.52 6.48
8910000 0 0.16 2.76 6.6
8920000 0 0.08 2.68 6.44
8930000 0 0.08 2.64 6.32
8940000 0 0.32 2.52 5.84
8950000 0 0.24 2.76 6.48
8960000 0 0.08 2.48 6.72
8970000 0 0 2.52 6.28
8980000 0 0.24 2.84 6.72
8990000 0 0.2 2.4 6.16
9000000 0 0.16 2.76 6.44
9010000 0 0.24 2.92 6.52
9020000 0 0.08 2.48 6.32
9030000 0 0.12 2.64 6.48
9040000 0 0.16 2.16 6.04
9050000 0 0.44 2.52 6.6
9060000 0 0.12 2.68 6.64
9070000 0 0.04 2.6 6.76
9080000 0 0.24 2.72 6.52
9090000 0 0.28 2.4 6.16
9100000 0 0.12 2.36 6.52
9110000 0 0.28 2.8 6.4
9120000 0 0.08 2.8 6.8
9130000 0 0.24 2.2 6.84
9140000 0 0.08 2.76 6.64
9150000 0 0.2 2.48 6.48
9160000 0 0.16 2.52 6.32
9170000 0 0.2 2.84 6.24
9180000 0 0.16 2.64 6.32
9190000 0 0.2 2.44 6.88
9200000 0 0.08 3.04 6.08
9210000 0 0.16 2.88 6.84
9220000 0 0.28 2.48 6.4
9230000 0 0.16 2.76 6.12
9240000 0 0.12 3.08 6.24
9250000 0 0.24 2.84 6.64
9260000 0 0.12 2.84 6.76
9270000 0 0.08 2.68 6.6
9280000 0 0.04 3.28 6.28
9290000 0 0.28 2.56 6.44
9300000 0 0.12 3.12 6.16
9310000 0 0.04 2.52 6.52
9320000 0 0.12 2.76 6.68
9330000 0 0.16 3.04 6.32
9340000 0 0.24 2.72 6.84
9350000 0 0.12 2.76 6.52
9360000 0 0.24 2.48 6.52
9370000 0 0.16 2.48 6.44
9380000 0 0.24 2.52 6.24
9390000 0 0.16 2.84 6.6
9400000 0 0.08 3.04 6.4
9410000 0 0.24 3.32 7.44
9420000 0 0.2 2.8 6.8
9430000 0 0.24 2.4 6.84
9440000 0 0.16 2.44 6.4
9450000 0 0.12 2.44 6.44
9460000 0 0.12 2.64 6.72
9470000 0 0.08 2.72 7.2
9480000 0 0.16 2.48 6.52
9490000 0 0.04 2.92 6.36
9500000 0 0.08 2.56 6.68
9510000 0 0.16 3.08 6.56
9520000 0 0.04 2.32 6.44
9530000 0 0.08 2.76 6.6
9540000 0 0.28 2.84 6.72
9550000 0 0.16 2.68 6.56
9560000 0 0.16 2.24 6.36
9570000 0 0.24 3.04 6.88
9580000 0 0.12 2.24 6.88
9590000 0 0.04 2.6 6.28
9600000 0 0.24 2.84 5.96
9610000 0 0.12 2.32 6.76
9620000 0 0.12 2.6 6.36
9630000 0 0.24 2.6 6.08
9640000 0 0.12 2.68 6.64
9650000 0 0.12 2.64 6.88
9660000 0 0.16 2.48 6.32
9670000 0 0.24 2.8 7.04
9680000 0 0.04 2.44 6.6
9690000 0 0.12 2.4 6.08
9700000 0 0.32 2.48 6.56
9710000 0 0.28 2.76 6.52
9720000 0 0.08 2.72 6.4
9730000 0 0.16 2.6 6.68
9740000 0 0.2 3.04 6.84
9750000 0 0.08 2.56 6.28
9760000 0 0.08 2.88 6.8
9770000 0 0.24 2.72 6.48
9780000 0 0.12 2.6 6.16
9790000 0 0.04 2.4 6.08
9800000 0 0.16 2.84 6.08
9810000 0 0.16 2.76 6.16
9820000 0 0.08 2.56 6.8
9830000 0 0.24 2.44 6.36
9840000 0 0.24 3.08 6.52
9850000 0 0.08 3.04 6.8
9860000 0 0.2 2.56 6.48
9870000 0 0.24 2.8 6.24
9880000 0 0.08 2.72 6.44
9890000 0 0.12 2.32 6.04
9900000 0 0.16 2.64 6.04
9910000 0 0.16 2.72 5.92
9920000 0 0.12 2.48 6.16
9930000 0 0.2 2.76 6.52
9940000 0 0.12 2.4 6.6
9950000 0 0.16 2.72 6.8
9960000 0 0.12 2.28 6.52
9970000 0 0.12 2.28 6.44
9980000 0 0.2 2.52 6.28
9990000 0 0.24 2.68 6.48
10000000 0 0.24 3.2 7.2
