# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
916000 0 0 2.24 6.88
917000 0 0 2.2 7.4
918000 0 0 2.68 7.08
919000 0 0 2.32 7.56
920000 0 0 1.96 7.56
921000 0 0 2.8 7.24
922000 0 0 2.56 7.48
923000 0 0 2.76 7.08
924000 0 0.04 2.28 7.44
925000 0 0 2.6 7.48
926000 0 0 2.28 7.2
927000 0 0 3.16 7.28
928000 0 0.04 2.4 7.52
929000 0 0 2.64 7.08
930000 0 0.04 2.44 7.08
931000 0 0 2.72 6.88
932000 0 0 2.28 7.32
933000 0 0 2.48 7.24
934000 0 0 2.12 7.6
935000 0 0 2.68 7.2
936000 0 0 1.84 7.36
937000 0 0 2 7.4
938000 0 0 2.2 7.32
939000 0 0 2.72 7
940000 0 0 2.4 7.32
941000 0 0 2.44 7.68
942000 0 0 2 7.4
943000 0 0 2.2 7.08
944000 0 0 2.2 7.28
945000 0 0 2.72 7.6
946000 0 0 2.28 7.64
947000 0 0 2.24 7.16
948000 0 0 2.68 7.28
949000 0 0 2.32 7.24
950000 0 0 2.4 7.24
951000 0 0 1.92 7.24
952000 0 0 1.88 7.08
953000 0 0 2.48 7.32
954000 0 0 3.16 7.32
955000 0 0 2.4 7.24
956000 0 0.04 2.28 7.32
957000 0 0 2.6 7.6
958000 0 0.04 2.08 7.44
959000 0 0 2.32 7.04
960000 0 0 2.52 7.32
961000 0 0 2.2 7.24
962000 0 0 2.44 7.36
963000 0 0 2.76 7.16
964000 0 0 2.44 7.16
965000 0 0 2.2 6.92
966000 0 0 2.52 7.28
967000 0 0 2.4 7.4
968000 0 0 1.76 7.48
969000 0 0.04 2.52 7.44
970000 0 0 2.56 6.88
971000 0 0 2.72 7.44
972000 0 0 2.52 7.16
973000 0 0 2.4 7.68
974000 0 0 2.44 7.4
975000 0 0.04 2.64 7.12
976000 0 0 2.2 7.2
977000 0 0 2.24 7.12
978000 0 0 2.44 7.4
979000 0 0 1.84 7.12
980000 0 0 2.4 7.12
981000 0 0 2.4 7.08
982000 0 0 2 7.4
983000 0 0.04 2.52 7.12
984000 0 0 2.32 7.28
985000 0 0.04 2.48 7.56
986000 0 0 2.28 7.04
987000 0 0 2.68 7.36
988000 0 0 2.08 7.12
989000 0 0 2.2 7.28
990000 0 0 1.88 7.04
991000 0 0 2.24 7
992000 0 0 2.12 7.32
993000 0 0 2.56 7.36
994000 0 0 1.96 7.24
995000 0 0 2.28 7.48
996000 0 0 2.36 7.44
997000 0 0 2.36 7.44
998000 0 0 2.76 7.44
999000 0 0 2.08 7.36
1000000 0 0 2.68 7.28
