# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
706000 0 0 1.474 4.166
707000 0 0 1.536 4.16
708000 0 0 1.408 4.176
709000 0 0 1.486 4.172
710000 0 0 1.494 4.174
711000 0 0 1.474 4.17
712000 0 0 1.484 4.176
713000 0 0 1.556 4.178
714000 0 0 1.488 4.168
715000 0 0 1.534 4.18
716000 0 0 1.508 4.182
717000 0 0 1.566 4.18
718000 0 0 1.4 4.182
719000 0 0 1.47 4.186
720000 0 0 1.502 4.182
721000 0 0 1.406 4.176
722000 0 0 1.488 4.182
723000 0 0 1.452 4.176
724000 0 0 1.508 4.182
725000 0 0 1.522 4.174
726000 0 0 1.51 4.172
727000 0 0 1.47 4.174
728000 0 0 1.494 4.182
729000 0 0 1.514 4.186
730000 0 0 1.506 4.184
731000 0 0 1.506 4.18
732000 0 0 1.5 4.182
733000 0 0 1.426 4.176
734000 0 0 1.508 4.168
735000 0 0 1.474 4.176
736000 0 0 1.416 4.178
737000 0 0 1.526 4.176
738000 0 0 1.45 4.17
739000 0 0 1.516 4.172
740000 0 0 1.48 4.176
741000 0 0 1.43 4.168
742000 0 0 1.486 4.17
743000 0 0 1.562 4.16
744000 0 0 1.494 4.16
745000 0 0 1.494 4.168
746000 0 0 1.47 4.18
747000 0 0 1.464 4.18
748000 0 0 1.54 4.172
749000 0 0 1.482 4.17
750000 0 0 1.506 4.166
751000 0 0 1.426 4.162
752000 0 0 1.462 4.166
753000 0 0 1.42 4.17
754000 0 0 1.468 4.178
755000 0 0 1.408 4.174
756000 0 0 1.456 4.172
757000 0 0 1.542 4.166
758000 0 0 1.462 4.172
759000 0 0 1.43 4.154
760000 0 0 1.51 4.152
761000 0 0 1.424 4.158
762000 0 0 1.494 4.162
763000 0 0 1.476 4.16
764000 0 0 1.49 4.162
765000 0 0 1.496 4.168
766000 0 0 1.454 4.184
767000 0 0 1.556 4.184
768000 0 0 1.47 4.176
769000 0 0 1.45 4.176
770000 0 0 1.512 4.18
771000 0 0 1.444 4.182
772000 0 0 1.48 4.184
773000 0 0 1.438 4.184
774000 0 0 1.558 4.182
775000 0 0 1.488 4.176
776000 0 0 1.534 4.186
777000 0 0 1.522 4.184
778000 0 0 1.442 4.168
779000 0 0 1.544 4.178
780000 0 0 1.488 4.186
781000 0 0 1.382 4.182
782000 0 0 1.448 4.178
783000 0 0 1.506 4.182
784000 0 0 1.402 4.178
785000 0 0 1.58 4.174
786000 0 0 1.462 4.168
787000 0 0 1.456 4.162
788000 0 0 1.46 4.162
789000 0 0 1.538 4.172
790000 0 0 1.512 4.164
791000 0 0 1.364 4.172
792000 0 0 1.532 4.182
793000 0 0 1.458 4.18
794000 0 0 1.552 4.184
795000 0 0 1.552 4.174
796000 0 0 1.426 4.182
797000 0 0 1.516 4.17
798000 0 0 1.524 4.18
799000 0 0 1.424 4.176
